0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
0.02	1645.7417033186725
